日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率
2021-06-16,3950.0,4200.0,3840.0,4190.0,259800.0,4190.0,4141.0,3949.5,3682.2,,,False,False,False,False,False,False,True,False,False,False,False,0.11455847255369929,-0.010739856801909307,,,0.12119331742243442,,,,
2021-06-17,4115.0,4240.0,3970.0,4035.0,206000.0,4035.0,4153.0,3989.5,3737.8,,,False,False,False,False,False,False,True,False,False,True,False,0.09169764560099132,-0.03593556381660471,,,0.07365551425030975,,,,
2021-06-18,4110.0,4200.0,4050.0,4130.0,154800.0,4130.0,4131.0,4048.5,3796.2,,,False,False,False,False,False,False,True,False,False,False,False,0.06537530266343826,-0.04600484261501211,,,0.08082324455205815,,,,
2021-06-21,4005.0,4200.0,3985.0,4175.0,127800.0,4175.0,4107.0,4083.5,3836.4,,,False,False,False,False,False,False,True,False,False,True,False,0.03952095808383234,-0.08263473053892216,,,0.08110179640718561,,,,
2021-06-22,4235.0,4585.0,4180.0,4495.0,387000.0,4495.0,4205.0,4137.5,3893.2,,,False,False,False,False,False,False,True,False,False,False,False,-0.04004449388209121,-0.002224694104560623,,,0.13388209121245834,,,,
2021-06-23,4550.0,4700.0,4380.0,4670.0,268600.0,4670.0,4301.0,4221.0,3952.0,,,False,False,False,False,False,False,True,False,False,False,False,-0.11241970021413276,-0.057815845824411134,,,0.1537473233404711,,,,
2021-06-24,4650.0,4710.0,4350.0,4405.0,230000.0,4405.0,4375.0,4264.0,3992.8,,,False,False,False,False,False,False,True,False,False,True,False,-0.11691259931895573,0.06923950056753689,,,0.09357548240635637,,,,
2021-06-25,4450.0,4520.0,4270.0,4400.0,108800.0,4400.0,4429.0,4280.0,4035.0,,,False,False,False,False,False,False,True,False,False,False,False,-0.10454545454545454,0.0875,,,0.08295454545454546,,,,
2021-06-28,4415.0,4480.0,4275.0,4340.0,190800.0,4340.0,4462.0,4284.5,4059.8,,,False,False,False,False,False,False,True,False,False,True,False,-0.1175115207373272,0.06912442396313365,,,0.06456221198156678,,,,
2021-06-29,4355.0,4430.0,4095.0,4315.0,111700.0,4315.0,4426.0,4315.5,4084.0,,,False,False,False,False,False,False,True,False,False,True,False,0.039397450753186555,0.14716106604866744,,,0.05353418308227115,,,,
2021-06-30,4400.0,4550.0,4130.0,4145.0,137200.0,4145.0,4321.0,4311.0,4088.6,,,False,False,False,False,False,False,True,False,False,True,False,0.061519903498190594,0.1471652593486128,,,0.013606755126658647,,,,
2021-07-01,4135.0,4165.0,3865.0,3890.0,140600.0,3890.0,4218.0,4296.5,4077.8,,,False,False,False,False,False,False,False,False,False,True,False,0.21079691516709512,0.2159383033419023,,,-0.048277634961439636,,,,
2021-07-02,3985.0,4065.0,3850.0,3940.0,112000.0,3940.0,4126.0,4277.5,4074.6,,,False,False,False,False,False,False,False,False,False,False,False,0.21446700507614214,0.2893401015228426,,,-0.034162436548223325,,,,
2021-07-05,3910.0,3940.0,3710.0,3830.0,102100.0,3830.0,4024.0,4243.0,4075.2,,,False,False,False,False,False,False,True,False,False,False,False,0.21148825065274152,,,,-0.06402088772845949,,,,
2021-07-06,3900.0,4530.0,3880.0,4485.0,536200.0,4485.0,4058.0,4242.0,4098.6,,,False,False,False,True,True,False,True,False,True,False,False,0.10367892976588629,,,,0.08615384615384607,,,,
2021-07-07,4590.0,4620.0,4375.0,4400.0,410300.0,4400.0,4109.0,4215.0,4126.0,,,False,False,False,False,False,False,True,False,False,False,False,0.08068181818181819,,,,0.06227272727272727,,,,
2021-07-08,4400.0,4825.0,4290.0,4710.0,406600.0,4710.0,4273.0,4245.5,4169.0,,,False,False,False,False,False,False,True,False,False,False,True,0.004246284501061571,,,,0.1148619957537155,,,,
2021-07-09,4630.0,4895.0,4550.0,4785.0,344900.0,4785.0,4442.0,4284.0,4218.8,,,False,False,False,False,False,False,True,False,False,False,False,0.06165099268547544,,,,0.11832810867293622,,,,
2021-07-12,4785.0,4890.0,4640.0,4640.0,149600.0,4640.0,4604.0,4314.0,4251.4,,,False,False,False,False,False,False,True,False,False,True,False,,,,,0.08375000000000007,,,,
2021-07-13,4705.0,5100.0,4655.0,4950.0,356800.0,4950.0,4697.0,4377.5,4291.2,,,False,False,False,False,False,False,True,False,False,False,False,,,,,0.13309090909090912,,,,
2021-07-14,4910.0,5080.0,4710.0,4755.0,220900.0,4755.0,4768.0,4438.5,4328.0,,,False,False,False,False,False,False,True,False,False,True,False,,,,,0.08980021030494216,,,,
2021-07-15,4895.0,5180.0,4710.0,4730.0,353400.0,4730.0,4772.0,4522.5,4358.2,,,False,False,False,False,False,False,True,False,False,True,False,,,,,0.07860465116279074,,,,
2021-07-16,4765.0,5210.0,4730.0,5080.0,309200.0,5080.0,4831.0,4636.5,4391.8,,,False,False,False,False,False,False,True,False,False,False,False,,,,,0.13547244094488187,,,,
